gradyear,NumberOffriends,basketball,football,soccer,softball,volleyball,swimming,cheerleading,baseball,tennis,sports,dance,band,marching,music,rock,hair,dress,blonde,clusters,cluster
2008,20,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2009,13,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1
2009,19,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2007,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2007,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2008,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2009,65,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,3,1,2,1,1
2007,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,26,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0
2008,70,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
2008,94,0,2,1,0,0,1,0,0,0,0,3,0,0,1,0,3,0,1,1,1
2007,65,0,0,0,4,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
2008,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009,12,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
2009,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,39,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2007,86,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2006,47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2009,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009,62,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0
2008,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2009,33,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1
2007,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006,7,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0
2008,28,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2007,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
2006,18,1,1,0,0,0,0,0,0,0,0,0,1,0,4,0,4,0,0,1,1
2006,79,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006,22,0,0,1,0,0,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0
2009,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2009,64,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,1,1
2009,114,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2008,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0
2007,22,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2007,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,8,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0
2007,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0
2008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
2006,49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,35,1,1,0,0,0,0,0,0,0,1,0,0,0,5,1,2,0,0,1,1
2008,63,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0
2008,48,1,2,1,0,0,0,4,1,0,1,1,0,0,2,1,0,0,0,1,1
2008,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,12,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,47,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1
2006,16,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2008,35,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,7,3,0,0,0,1,0,0,0,0,0,10,0,0,0,0,2,0,0,1,1
2006,80,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
2006,10,0,0,5,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,3,0,0,0,0
2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
2007,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2007,13,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
2007,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2006,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2007,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0
2007,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009,34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0
2006,59,0,1,3,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0
2007,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0
2008,14,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,1,1
2009,15,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,49,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2006,123,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2008,23,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2007,53,2,1,2,1,3,0,0,0,0,1,3,0,0,0,0,4,0,2,1,1
2007,29,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2008,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2009,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2008,6,0,0,2,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
2008,38,0,4,3,0,0,1,0,0,1,0,2,0,0,0,0,1,1,0,1,1
2008,32,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008,90,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0
2009,1,0,0,0,0,0,0,0,0,0,1,1,1,0,8,0,4,1,0,1,1
2006,37,0,0,0,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2009,27,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
2009,57,1,0,0,0,0,0,0,0,0,0,1,1,0,2,4,1,0,0,1,1
2008,69,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0
2007,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2006,24,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0
2008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2008,156,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,48,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,2,0,0
2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006,38,0,0,14,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,1,1
2008,5,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2007,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2006,33,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0
2008,0,0,1,6,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2009,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2006,55,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
2009,15,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0
2008,20,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2008,6,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2006,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2008,53,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2007,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,173,1,1,1,0,2,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1
2008,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2009,49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
2008,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,11,2,2,2,0,0,0,1,3,0,0,0,0,0,1,4,1,0,4,1,1
2008,29,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0
2007,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009,50,0,0,5,0,0,0,0,0,0,1,5,0,0,1,0,1,0,0,1,1
2007,145,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2006,0,2,2,0,0,0,0,1,0,0,0,2,1,0,3,1,3,2,0,1,1
2008,3,0,1,2,5,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,1
2006,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2008,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2006,11,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2009,21,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2006,40,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2009,46,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2006,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
2009,10,1,0,0,1,0,0,0,1,0,0,7,0,0,7,4,5,1,0,1,1
2007,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2009,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,61,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2008,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0
2008,60,0,0,0,0,0,0,1,0,0,0,6,0,0,1,0,1,0,0,0,0
2007,70,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0
2009,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2009,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2008,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009,154,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0
2009,48,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2006,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,128,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,38,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
2008,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2008,4,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,1,0,0
2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,0,0,0,0
2007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2008,17,1,1,0,0,0,0,0,1,0,1,0,0,0,3,2,0,0,0,1,1
2007,37,0,0,0,0,0,1,0,0,0,0,2,1,0,1,1,1,0,0,0,0
2008,16,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
2009,15,0,0,1,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2008,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,33,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2008,19,1,0,0,0,1,0,0,0,1,0,1,0,0,2,0,1,2,0,1,1
2006,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2006,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,157,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2008,58,0,2,0,2,0,0,2,1,0,0,0,0,0,1,0,2,0,0,1,1
2007,31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009,7,0,3,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,1
2009,31,0,0,0,0,0,0,0,0,2,0,1,0,0,4,0,0,0,0,0,0
2007,3,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0
2008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
2009,85,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2009,130,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0
2009,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0
2007,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,0
2009,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2009,68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2006,20,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2007,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2006,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0
2008,23,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2007,26,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0
2007,21,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2007,32,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2009,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,28,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2007,64,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0
2007,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0
2006,5,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0
2006,10,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2009,57,0,0,0,0,7,0,0,0,0,0,1,7,2,1,1,0,2,0,1,1
2007,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2008,78,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2009,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0
2008,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2007,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,2,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1
2008,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0
2009,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2008,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,0,0,0,0
2007,61,1,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0
2007,53,1,4,0,0,0,0,0,7,0,2,0,0,0,1,0,0,0,0,1,1
2006,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,8,0,0,1,1
2009,12,0,0,0,0,1,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0
2008,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2007,44,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0
2008,4,1,0,1,0,1,0,0,1,0,1,0,3,0,2,0,0,0,0,1,1
2009,93,0,0,0,0,0,0,1,0,0,0,0,12,1,0,0,0,0,0,1,1
2006,9,0,1,0,0,0,1,0,0,0,1,0,0,0,3,1,1,0,0,1,1
2008,41,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
2006,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0
2006,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2007,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2008,26,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2006,33,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
2009,28,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0
2007,69,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2009,6,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0
2006,64,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0
2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2007,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1
2007,32,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0
2009,107,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,4,1,1
2007,12,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2008,116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0
2008,7,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0
2007,60,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,0,0,0,0
2008,76,1,2,0,1,0,0,0,0,1,0,1,0,0,1,0,2,0,0,1,1
2008,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2007,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006,45,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2008,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0
2007,16,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0
2009,66,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2009,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
2007,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,0,1,2,0,0,3,0,0,0,0,0,4,0,0,2,1,0,1,1,1,1
2008,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009,42,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,1,1
2006,27,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2009,9,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2008,9,1,0,1,0,1,0,0,0,0,1,0,0,0,7,3,1,0,0,1,1
2006,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2007,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009,179,1,1,0,0,0,1,0,0,7,0,0,0,0,4,1,0,0,0,1,1
2006,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006,0,0,2,5,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,1,1
2009,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2006,69,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2007,28,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
2009,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,36,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009,26,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
2009,41,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,2,0,0,0,0
2008,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2009,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2007,9,0,1,0,3,0,0,0,0,0,0,0,6,0,5,0,0,0,0,1,1
2009,7,1,0,0,0,0,1,0,1,1,0,4,0,0,1,0,0,0,0,0,0
2008,61,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0
2006,15,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0
2009,42,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0
2006,70,1,2,0,0,0,0,0,0,0,0,0,2,0,1,1,0,2,0,1,1
2006,39,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,1,2,0,1,1
2007,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2006,0,0,0,1,0,0,4,0,0,0,0,0,6,0,0,1,0,0,0,0,0
2008,27,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
2009,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
2008,54,0,0,0,0,0,0,0,0,1,0,0,3,2,3,0,0,0,0,1,1
2008,21,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2007,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0
2009,34,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0
2006,3,0,0,2,0,0,0,1,0,0,0,0,2,0,0,1,1,0,1,0,0
2006,43,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2009,45,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
2006,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,45,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
2007,55,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0
2007,52,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2007,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009,67,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2006,20,3,0,0,0,0,0,0,3,1,0,0,1,0,1,1,2,0,0,1,1
2006,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008,48,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2009,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0
2007,37,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2009,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2006,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2008,47,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2008,18,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2008,95,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0
2006,37,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
2006,52,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,47,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,8,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
